Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Somalia,SOM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.00821197,32.93879535,32.82666439,32.65116064,32.38412112,32.06128922,31.74326816,31.42887335,31.15522249,30.94798965,30.67160897,30.50609806,30.42003321,30.36995005,30.33951101,30.21349984,30.10223158,30.02292856,30.00500808,30.07058262,30.0869731,30.19112639,30.35383682,30.53048086,30.69320718,30.84496429,30.97368777,31.09332581,31.22503771,31.22045927,31.37056716,31.20571905,31.25219728
Serbia,SRB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6729121,43.67098697,43.65891299,43.64396072,43.63480939,43.6392829,43.66424407,43.69915485,43.72952701,43.76645019,43.79323869,43.81218697,43.79944302,43.78463424,43.75099987,43.73523802,44.2745088,44.35711113,44.27283435,44.00726527,43.7611446,43.75964676,43.99271662,44.25756036,44.19894454,44.70569439,44.96301641,44.85997571,45.0852508,45.03672718,45.36293664,45.67891168,45.52494212
Sub-Saharan Africa (excluding high income),SSA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.93247381,46.00836562,46.12341215,46.26579002,46.43314193,46.52437213,46.5850021,46.63543565,46.70349592,46.76213768,46.77822986,46.81035574,46.83488569,46.85528569,46.87445677,46.82225928,46.77155013,46.71000105,46.65194579,46.54632683,46.54027633,46.49385714,46.5050987,46.41273659,46.33918618,46.25441452,46.2267532,46.13681855,46.07209268,46.0402465,46.16404897,46.05060399,46.107018
South Sudan,SSD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.07800813,51.19439756,51.42273256,51.50041829,51.42624742,51.4416682,51.44373612,51.48063153,51.46382333,51.34896194,51.20013249,51.11338812,51.06513098,51.00821929,50.92219203,50.80793682,50.6969811,50.60526392,50.55709091,50.54112213,50.46459785,50.44587228,50.470518,50.59137621,50.75236842,50.88144747,51.07511803,51.22420422,51.27607383,51.19777108,51.28198738,51.06745936,51.02510708
Sub-Saharan Africa,SSF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.93247381,46.00836562,46.12341215,46.26579002,46.43314193,46.52437213,46.5850021,46.63543565,46.70349592,46.76213768,46.77822986,46.81035574,46.83488569,46.85528569,46.87445677,46.82225928,46.77155013,46.71000105,46.65194579,46.54632683,46.54027633,46.49385714,46.5050987,46.41273659,46.33918618,46.25441452,46.2267532,46.13681855,46.07209268,46.0402465,46.16404897,46.05060399,46.107018
Small states,SST,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.79204727,39.85528563,39.94599738,40.01491847,40.08894002,40.22571477,40.30139355,40.28760273,40.37346978,40.43434949,40.38259994,40.48647768,40.59567402,40.64818878,40.66749326,40.3801278,39.87592361,39.57389132,39.35503269,39.38393654,39.43145794,39.57004775,39.56413803,39.41260165,39.35795728,39.12805571,39.18499224,39.30656652,39.54477587,39.65407815,40.13521758,40.07917572,40.29599038
Sao Tome and Principe,STP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.15632172,33.3088986,33.4685286,33.65464475,33.87630189,34.05464217,34.26933011,34.49661001,34.69540896,34.84959811,34.93429798,34.9455736,34.87549636,34.77700853,34.6602151,34.67245401,34.68442386,34.68504656,34.67394991,34.6668063,34.63552773,34.57989234,34.51809999,34.49572374,34.51943194,34.59431701,34.7152237,34.87222505,35.04252163,35.0594448,35.37768007,35.16603524,35.28811163
Suriname,SUR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.40549664,35.23015162,34.45508066,34.52005443,34.30306058,34.53455894,34.7662702,34.99961277,35.23928034,35.4228049,35.61337772,35.81201629,36.01692677,36.30777999,36.66798478,37.0223857,37.37826401,37.73393847,38.09340297,38.46039633,38.83284154,39.19549924,39.54109422,39.8732957,40.19565826,40.52155443,40.65956214,41.07175984,41.15551588,41.08403408,41.4474036,41.55912252,41.72481317
Slovak Republic,SVK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.90523414,46.51000028,46.09426304,44.59401998,44.76225246,45.20044943,45.09875025,45.22890331,45.51536246,45.84670434,45.76597571,45.64098556,45.73520786,45.4753987,44.79913117,44.51109243,44.60628052,44.61050046,44.30633693,44.63498684,44.20001706,44.3205899,44.5489107,45.00071181,45.04605886,45.22844199,45.40191003,45.1769829,45.23572216,45.40283196,46.99009458,47.07321206,47.04667509
Slovenia,SVN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6673139,46.56551913,46.50408773,46.4555095,46.40478227,46.35681201,46.69686785,46.53088594,46.10537621,46.419424,46.06478426,46.05265731,45.68179974,45.84458979,45.89047298,46.08844885,45.76276749,46.03343362,46.02792096,45.83596051,45.93702389,46.13470396,45.77793837,45.97347392,45.89511305,46.43586058,46.41038515,45.94201695,45.96631206,46.03844788,46.17492428,45.94248027,45.92608809
Sweden,SWE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.81894665,47.7967166,47.73442874,47.63156877,47.60745041,47.83243872,47.67117136,47.13902561,47.56061291,47.77792883,47.59775431,47.69813354,47.73040421,47.60106536,47.46346151,47.43561032,47.49383366,47.4262197,47.38954581,47.14777878,47.27004311,47.37041698,47.39181509,47.40813662,47.54860693,47.47004937,47.44781432,47.46883669,47.38815987,47.08020567,47.13496753,47.0474068,47.14508586
Eswatini,SWZ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.66132955,43.71271063,43.81177976,44.12312854,44.51248321,44.6671136,45.03042241,45.48061604,45.85381083,46.20159787,46.44572433,46.62661239,46.75736664,46.8687908,46.99061964,47.13291927,47.27654482,47.30511871,47.19914154,47.08466327,46.99625797,46.96004616,46.94386613,46.90844712,46.83677535,46.96886828,47.01412035,47.0246129,47.0779587,46.99714684,47.37103124,47.05578745,47.22774917
Sint Maarten (Dutch part),SXM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.77049481,19.08911044,19.2873967,19.95102047,20.66973523,19.14418014,17.7512644,16.47851442,18.34578588,20.37888483,20.12234131,19.87628437,19.6404851,18.63363509,17.65194344,16.70250549,15.98382157,15.64928595,15.32326235,15.14626973,17.1550565,17.18555491,17.24913292,17.54329029,17.79457197,17.97870034,18.13033921,18.24106614,18.31346844,18.19410649,18.41223553,18.27986385,18.44069388
Turks and Caicos Islands,TCA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.94655806,45.80351632,45.72471026,45.55601933,45.33108068,45.11331772,44.92034165,44.72207896,44.51873209,44.31851815,44.11978545,43.91314495,43.69568743,43.47606213,43.26750313,43.06874298,42.87550546,42.67615364,42.47409641,42.27161714,42.07053519,41.86818647,41.66773316,41.46911341,41.27501812,41.0768897,40.87301529,40.67218198,40.77722842,40.76979658,40.84580526,40.43308766,40.46829724
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.79347707,44.78991051,44.7317831,44.72015922,44.70224351,44.68569577,44.62519028,44.63664159,44.59073846,44.54423624,44.35856209,44.19129983,44.09433307,43.90907198,43.84081999,43.73871437,43.81463271,43.7293969,43.64318608,43.56100516,43.59837817,43.63402928,43.65514702,43.70999558,43.77024577,43.82967519,43.90392947,44.01083315,44.11338994,44.03071901,44.3257879,44.13321556,44.10483511
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.34133088,45.19461918,44.83173947,44.97563314,44.94835967,44.87862019,44.84038186,44.86411738,45.23803677,45.17236658,45.23490601,45.42477957,45.37360086,45.16055832,45.14066168,45.22287131,45.09018792,44.89138568,44.94940964,44.86142717,44.80659406,44.76530095,44.64860783,44.5146735,44.42625875,44.37119117,44.32490274,44.32150143,44.30992187,44.23635108,44.31638604,44.1752465,44.09649607
Togo,TGO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.30577097,46.34061305,46.40446223,46.48497655,46.57430391,46.78656901,46.99312276,47.19145136,47.38627177,47.58098855,47.60427906,47.63584995,47.66958818,47.68980937,47.69214486,47.63751744,47.58730812,47.54216381,47.50968938,47.49717224,47.4801859,47.49094191,47.53060171,47.59962765,47.69482499,47.80025531,47.93028314,48.08559548,48.26758877,48.25165154,48.39892102,48.26570822,48.30170299
Thailand,THA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.24253189,44.34988107,44.49458495,44.64705494,45.27026254,45.88338227,46.23759204,45.90588094,45.74526848,45.98351397,45.7966084,45.8679716,45.93623741,45.74656065,46.27049939,45.88743933,46.08341355,46.07784895,45.73627036,45.79378435,46.338585,46.11203408,45.57903559,45.48167876,45.58466148,45.58664544,45.53254139,45.57628034,45.69596277,45.8451665,45.98155255,46.0446516,45.9267251
Tajikistan,TJK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.58958177,35.58528576,35.68398151,35.76757884,35.75735767,35.73295226,35.68144684,35.60356188,35.52624173,35.48182037,35.44916453,35.39220619,35.33651895,35.33209936,35.16672724,34.98998624,34.8014881,34.61966898,34.51415784,35.05331917,35.61094779,36.18128206,36.76006458,37.35663416,37.9476741,38.53411805,38.42526451,38.3190002,38.22311094,38.20707641,38.78832098,38.29989769,38.35403245
Turkmenistan,TKM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.40914797,52.25959111,52.22674655,52.08174382,52.01783479,52.03614963,51.97183003,51.99878641,52.06983731,52.09274511,52.10820976,52.0969587,52.10311576,52.09911744,52.12044673,52.13901784,52.16724084,52.21878138,52.2170175,52.2422661,52.31263715,52.36220999,52.40871224,52.46577874,52.49806779,52.52740101,52.56166245,52.60048297,52.64394232,52.55483586,52.84768646,52.60406016,52.63528954
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.26931037,35.71938715,36.18407965,36.63865885,37.17949885,37.33650202,37.78039887,38.07060322,38.26858022,38.46423676,38.84782455,39.14811712,39.41813556,39.82954518,40.16037877,40.30556179,40.42620485,40.46342035,40.81256177,40.7237906,40.63225804,40.81578666,40.83865297,40.7945039,40.96469718,41.15543403,41.30182322,41.5310229,41.80966485,41.18784004,41.57345061,41.79501183,41.93013924
Timor-Leste,TLS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.25351315,44.13921032,44.05202286,44.02076874,44.01216058,44.00708995,44.09078276,44.26418045,45.1952901,45.15409405,45.06659041,45.34867002,45.55526421,45.66649662,45.63962353,45.71118653,45.51788802,45.33209509,45.19716047,45.10837211,45.1151679,45.13391381,45.20316462,45.25181414,45.28418902,45.26621246,45.33295899,45.35349735,45.13886712,45.11677205,45.30665221,45.1389415,45.18577472
Middle East & North Africa (IDA & IBRD countries),TMN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7704394,18.09755682,17.97628033,18.30252992,18.22720357,18.20047058,18.24958857,18.36103435,18.85637805,19.30395282,19.65461021,19.4500998,19.81181562,20.1520851,20.51671981,20.58780125,20.91150532,20.18626067,20.54255917,20.32164191,20.0558556,20.31858356,20.15935835,20.15736098,20.72408975,21.29123189,21.1134559,20.09227715,19.27319771,18.26229867,18.31927337,18.15168121,18.48905428
Tonga,TON,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.98267105,35.38164703,36.75835027,38.10711583,38.12967791,38.14808587,38.17974148,38.23156269,38.29280967,38.35765332,38.42012715,38.47482325,38.51628208,38.56476865,38.6213587,38.67360138,38.77616921,38.95779639,39.16447686,39.37665676,39.61138024,39.79646636,39.92601793,40.07391907,40.24553632,40.41957274,40.57328524,40.72807501,40.82209836,40.90197479,41.19488296,40.86922061,40.94275394
South Asia (IDA & IBRD),TSA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.66964457,23.70828204,23.86782918,24.01444006,23.9770358,24.1364864,24.31158983,24.5234166,24.62840685,24.77274929,24.90069299,25.04255593,25.2532435,25.47942335,25.72097315,25.62411802,25.52126593,25.4362893,25.38246842,25.3195928,25.05063014,24.75308336,24.91222799,25.07900004,25.27267485,25.36569068,25.57790933,25.55667915,25.76175364,25.67783415,26.09020947,26.32376362,28.39706204
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.93247381,46.00836562,46.12341215,46.26579002,46.43314193,46.52437213,46.5850021,46.63543565,46.70349592,46.76213768,46.77822986,46.81035574,46.83488569,46.85528569,46.87445677,46.82225928,46.77155013,46.71000105,46.65194579,46.54632683,46.54027633,46.49385714,46.5050987,46.41273659,46.33918618,46.25441452,46.2267532,46.13681855,46.07209268,46.0402465,46.16404897,46.05060399,46.107018
Trinidad and Tobago,TTO,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.48671545,38.23454556,38.24998237,38.2347762,38.28813046,39.64448445,39.48773464,39.33228227,39.2115944,39.33093539,39.29430804,39.77492369,40.58763127,41.2290619,41.98879003,42.51658956,41.71322025,42.32352646,41.72335307,41.74842852,41.36684835,42.6091335,42.556652,42.76930596,42.24254086,42.96395775,43.04559116,42.89991433,42.90550164,43.28713748,43.57734331,42.74082598,42.90298195
Tunisia,TUN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2250744,23.49206432,23.66144536,23.86839213,24.10658566,24.36139231,24.62334142,24.81988871,25.0235483,25.23031157,25.44026901,25.6562916,25.88061222,26.1164959,26.34930443,27.15765705,27.14304509,27.26950714,27.14135909,26.98401893,26.8544102,27.51250563,27.47728293,27.86478595,28.25893634,28.8205225,28.84095693,28.90554343,28.92500049,28.87341963,29.29505263,28.80561346,29.10564453
Turkiye,TUR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.79417686,29.09636429,25.55820978,28.51768516,28.48838365,28.39160063,27.3770026,27.69352883,28.44801094,26.58963967,27.25064686,28.17357188,27.52556958,25.03038933,24.9345838,25.21091368,25.28828826,25.89515228,27.02337105,28.08595385,28.74026788,29.37426717,30.10719117,29.94971329,30.65213984,31.21167373,31.80728779,32.14039972,32.46727659,31.34183856,32.04577082,33.17675474,33.2872796
Tuvalu,TUV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.84206719,49.87474684,49.88675877,49.85811608,49.84129978,49.84647029,49.87265571,49.8902098,49.91155305,49.92211993,49.9229895,50.03831012,50.16356727,50.29880229,50.43104449,50.56351232,50.44322622,50.31875741,50.21126512,50.09611192,49.94819814,49.77109488,49.56066865,49.32099101,49.23439186,49.12626611,49.01270418,48.91247011,48.8333869,48.71083829,48.84237263,48.69150676,48.713301
Uganda,UGA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.71439712,46.79847155,46.87496932,46.95748168,47.06758753,47.1790722,47.28002941,47.37788568,47.46258761,47.54682665,47.62661119,47.69657496,47.75517667,47.80628635,47.85515599,47.907323,47.96313157,48.01738141,48.07679539,48.14036691,48.20408065,48.27400149,48.45762558,48.63706829,48.81119935,48.98551564,49.159787,49.28119642,49.42337192,49.39362978,49.55722599,49.41344208,49.43632197
Ukraine,UKR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.63923124,49.70572646,49.79444188,49.90543715,50.02570749,50.16222257,50.29573831,50.41117592,50.52848989,50.66577489,50.81061219,50.95402666,51.10033466,51.26027906,51.43548259,51.61276087,51.33425807,51.06170211,50.77888612,50.47556835,50.16762435,49.85105241,49.53622851,49.22605688,48.91979144,48.62702967,48.33392863,48.04088734,47.77247537,47.75689346,47.80799088,,
Upper middle income,UMC,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.11648799,43.14475259,43.09206947,43.17471802,43.24847446,43.27181966,43.28305289,43.33857966,43.39682184,43.40312629,43.32471345,43.29429901,43.27143718,43.19030631,43.17038857,43.13179106,43.21250098,43.1377314,43.12754671,43.02038632,43.03842519,43.08320436,43.07826001,43.07447913,43.15791004,43.25211691,43.35968139,43.46531252,43.60320111,43.4420121,43.71275592,43.64112774,43.64769999
Uruguay,URY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.27171872,40.15328471,39.96755814,40.36908798,40.77737967,40.75811274,41.50388894,42.23960702,42.41841171,42.68054257,43.67962877,43.46795212,43.89949315,43.48321373,44.16892487,43.90228139,44.151857,44.79837522,44.85821624,44.94844634,45.29224869,45.53608384,44.84606519,45.36626768,45.50847511,45.74108564,45.831876,46.0189308,46.19249276,46.45124216,46.55622678,45.99206227,45.65254988
United States,USA,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.52295129,44.6645325,44.82342232,45.33838511,45.43403297,45.54012423,45.74416771,45.76525413,45.82087428,45.80604142,45.85346005,45.90357,46.05283829,45.97759689,46.00409064,45.99611952,46.05441357,46.21370692,46.44712285,46.45967276,46.36795184,46.21179463,46.08472237,46.10899079,45.98584686,45.94494338,46.05836719,46.05108398,46.14878347,46.14893272,46.1491849,46.27289224,46.46156184
Uzbekistan,UZB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.37663955,38.97988018,39.18978489,39.56860667,39.75073054,39.82742177,39.7462881,39.6973573,39.63369846,39.61237595,39.55792368,39.49163129,39.39892796,39.14668209,38.88966152,38.59855991,38.23990257,37.91377669,37.63498398,37.4224398,37.20038384,36.95583557,36.71809001,36.50666159,36.30015319,36.14675122,36.05013845,35.94208468,35.8409985,35.98487251,36.03265059,36.06695333,36.05760598
St. Vincent and the Grenadines,VCT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.15598565,35.46247199,35.94206692,35.94414348,36.49076573,36.67724779,37.00825038,37.36331497,37.62753284,37.80036782,38.01561653,38.47744809,38.99213654,39.29858934,39.53311491,39.97639456,40.18691589,40.30133267,40.21080319,40.03846007,40.02281586,40.1112778,40.23348519,40.30972444,40.37239993,40.52399098,40.64543026,40.82778702,40.90307454,40.8808848,41.27429179,41.17535689,41.41349416
"Venezuela, RB",VEN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.23814731,38.5006465,38.28024045,37.89389695,37.82388018,38.07580548,37.9932776,38.27528137,37.7992034,37.55855697,38.09009733,37.85822311,37.11317925,37.48136074,38.93763565,39.04109334,39.09555742,39.1989151,39.59194928,39.41229814,39.60586937,39.82740838,39.81863801,39.80951134,39.80464696,39.81359585,39.04084954,38.92988534,38.65255581,38.66794311,38.82515828,36.22372541,36.85074092
British Virgin Islands,VGB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.28628778,47.32853791,47.28841781,47.41767106,47.51344626,47.53897244,47.76516833,47.96926454,48.17121455,48.4590506,48.61507169,48.65337812,48.60032693,48.68891772,48.80819867,48.89255509,48.9902195,48.89857989,48.31667348,48.16307816,47.32605704,45.98372427,45.25699704,44.87534059,44.60434483,44.51195377,44.35211075,44.35115628,44.22214327,44.3906944,44.31584924,44.77730363,44.98845565
Viet Nam,VNM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.77777104,50.63278026,50.50038151,50.35983159,50.20621056,50.04971273,49.74446905,49.72882547,49.913226,49.54514337,49.52435454,49.42961799,49.31332537,49.02693239,49.00069749,48.98156516,48.97059809,48.78471348,48.62704573,48.45868933,48.38987696,48.56640095,48.63608406,48.6457823,48.41184079,48.45728654,48.39928672,48.05569868,48.06705396,47.77011625,48.2469566,48.33765143,48.29568026
Vanuatu,VUT,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.34200587,43.24532381,43.17775508,43.0440696,43.09864303,43.11793167,43.08752425,43.11801312,43.1623698,43.16031162,43.34500204,43.56520778,43.61205206,43.66602246,43.69746025,43.67059129,43.72756848,43.74108198,43.80217606,43.87520336,43.89848863,43.96041427,44.03088497,44.05475443,44.11711471,44.10165944,44.05431989,44.05520427,44.04884937,44.05105973,44.27873451,44.04901454,44.07447417
World,WLD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.43407559,39.45881682,39.44300659,39.54548409,39.56107411,39.57127865,39.5880658,39.61610633,39.65872869,39.66415379,39.66486027,39.67338968,39.71303009,39.72185371,39.79048236,39.7383197,39.72869652,39.63472656,39.61440035,39.50229339,39.4554743,39.42642051,39.43289652,39.46190471,39.51861229,39.5763458,39.63570324,39.65431768,39.73451438,39.59041235,39.82213419,39.73253408,40.08067877
Samoa,WSM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.08703406,36.14519518,36.17095752,36.2947492,36.28855004,36.28183855,36.35037239,36.39290108,36.42895424,36.42422825,36.43099104,36.46056856,36.49508099,36.54122189,36.59649929,36.66010637,36.71764099,36.77345282,36.83483502,36.88488985,36.92932026,37.00955525,37.10451914,37.19843207,37.28221462,37.36554039,37.45072273,37.53760176,37.61416089,37.66714322,37.91718636,37.69794469,37.66824891
Kosovo,XKX,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.89193728,19.03900972,18.98094426,19.11348701,19.96873662,20.84691183,21.75442703,22.68878507,23.64541742,22.50833969,21.39241643,20.30036778,19.23328822,18.19316271,17.18006896,16.19865778,15.25106091,14.33585798,13.45656948,12.61290825,11.32120997,10.14616339,9.085534031,8.133473945,8.121060201,8.007265771,7.923761482,7.88601087,7.858714815,7.859837782,7.728653541,7.66164931,7.770929176
South Africa,ZAF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.78196164,42.20516909,42.92231343,43.63035585,44.34442275,45.03367932,45.42548272,45.5764872,45.74695794,45.93656032,46.06809256,46.23461815,46.4077736,46.56609996,46.69561185,46.7659736,46.80603519,46.82245764,46.83096566,45.96148866,46.80160114,46.48016395,46.65342918,46.39507364,46.23393275,46.13009826,46.67848682,46.60867322,46.73037825,46.57314949,46.51260367,46.62792533,46.9822071
Zambia,ZMB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.39251503,46.49738933,46.62766471,46.75425509,46.87138666,46.93319964,46.96435365,46.98196005,46.98494009,46.94463736,46.71019037,46.47514578,46.2594712,46.0548292,45.84438552,45.59073711,45.36513463,45.1704608,45.00915425,44.88932583,44.89714252,44.93056031,44.97856009,45.05233173,45.16969933,45.30427151,45.48303939,45.69232792,44.87201513,45.74926095,46.076057,44.68481879,44.78829803
Zimbabwe,ZWE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.05807646,47.33069722,47.75809819,48.21347223,48.57128719,48.7890651,48.98113665,49.16577218,49.38428692,49.66670271,49.85098261,50.02852195,50.2104935,50.39694183,50.58116164,50.74303402,50.81656941,50.87652006,50.90343451,50.9061386,50.93097796,50.88662835,50.76983371,50.65265811,50.55800806,50.46991207,50.4623234,50.51493298,50.59082295,50.36264347,50.34344145,49.9699244,50.02751982
